city,year,weekofyear,total_cases,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,Month,TempRange,Vegetation,X1,X2
sj,2005,44,46,11/5/05,0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.8414286,300.9428571,296.8314286,302.9,298.9,26.26,78.97,39.72,18.34,2.571428571,27.95714286,7.4,32.8,23.9,57.2,11,4,0.46902387,-8.515388923,-15.92788344
sj,2005,45,43,11/12/05,-0.00135,0.06455,0.2022143,0.1520714,27.22,300.6642857,300.7357143,296.7485714,302.6,299,20.43,79.32714286,27.22,18.22857143,2.128571429,27.87142857,7.014285714,32.8,23.3,32.5,11,3.6,0.4174857,-8.004142683,-15.72923758
sj,2005,46,29,11/19/05,0.0507,0.0174,0.2004429,0.1821714,37.36,299.9714286,299.8142857,296.1942857,301.6,298,93.9,79.90142857,37.36,17.63857143,2.257142857,27.15714286,6.542857143,31.1,23.3,41.5,11,3.6,0.4507143,-8.418002506,-15.31050667
sj,2005,49,13,12/10/05,-0.03396667,0.04135,0.1812667,0.20685,0,298.5785714,298.5428571,293.0157143,300.5,295.9,11.2,71.45571429,0,14.50714286,2.742857143,24.98571429,6.328571429,28.9,20.6,27.5,12,4.6,0.39550003,-7.106578439,-14.6260328
sj,2005,50,17,12/17/05,-0.0587,-0.07753333,0.1667571,0.1695143,0,299.1314286,299.2428571,294.3328571,300.8,297.5,13.6,75.07571429,0,15.72142857,2.171428571,25.45714286,6.028571429,29.4,21.1,30,12,3.3,0.20003807,-7.09183991,-14.54880741
sj,2005,51,8,12/24/05,0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.1385714,300.9,296.5,20.64,77.31571429,0,15.53285714,2.528571429,24.62857143,6.185714286,28.9,20.6,29.1,12,4.4,0.7397143,-7.053776278,-14.43856241
sj,2006,52,13,1/1/06,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.1471429,299.3071429,294.6828571,301.4,297.5,22.5,76.57857143,64.08,16.02714286,2.242857143,25.88571429,6.271428571,30,21.1,18.6,1,3.9,0.1094667,-8.354787074,-14.22557142
sj,2006,1,10,1/8/06,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.6771429,298.8642857,293.8042857,300.3,297.2,5.76,74.50857143,16.27,15.20285714,2.1,24.65714286,6.257142857,28.3,20.6,8.1,1,3.1,0.155990447,-6.905516771,-13.71872785
sj,2006,2,17,1/15/06,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.3328571,298.55,293.1085714,300.1,296.6,10.9,72.92857143,72.69,14.57142857,2.442857143,24.05714286,6.8,27.8,18.9,21.9,1,3.5,0.4606857,-8.203235303,-13.29397234
sj,2006,3,19,1/22/06,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.4014286,298.5285714,294.4171429,300.9,296.7,41.5,78.72,74.41,15.79428571,2.428571429,24.71428571,6.357142857,30.6,20.6,101.1,1,4.2,-0.1033447,-9.106475661,-12.30956473
sj,2006,4,9,1/29/06,0.009,-0.0458,0.1000167,0.1076833,0,298.2871429,298.3357143,293.5128571,299.9,296.6,16.8,74.89714286,0,14.89714286,2.014285714,24.28571429,5.142857143,27.2,20.6,29.2,1,3.3,0.1709,-6.673422414,-13.59429542
sj,2006,5,9,2/5/06,0.0443,-0.005,0.1681333,0.1399571,0,297.5414286,297.6357143,292.3471429,300.2,295.5,9.89,72.87285714,0,13.86,2.157142857,23.41428571,6.114285714,28.9,18.9,7.6,2,4.7,0.3473904,-6.563778432,-13.43357475
sj,2006,6,9,2/12/06,-0.3084,-0.1369,0.2661,0.2104571,18.15,297.8257143,297.9928571,293.4571429,300.1,296.5,9.7,76.90714286,18.15,14.89857143,2.214285714,23.91428571,6.385714286,28.3,19.4,26.6,2,3.6,0.0312571,-6.784815297,-13.25513945
sj,2006,7,3,2/19/06,0.3255,-0.02752,0.1900714,0.2061857,0,297.9557143,298.2428571,293.9085714,300.9,295.6,10.37,78.49428571,0,15.28142857,3.028571429,24.74285714,7.057142857,30.6,20,15,2,5.3,0.6942371,-6.491227137,-13.24972631
sj,2006,8,7,2/26/06,-0.1032,0.1611,0.2396714,0.2859714,11.8,298.0557143,298.2071429,292.9714286,300.1,296.7,8.1,73.41428571,11.8,14.38857143,2.385714286,24.85714286,6.342857143,28.9,21.1,2.6,2,3.4,0.5835428,-6.514844448,-13.05837393
sj,2006,9,7,3/5/06,-0.16734,-0.105825,0.16068,0.2190667,0,298.1585714,298.5642857,292.4614286,300.9,296.3,0.2,70.69714286,0,13.95142857,2.642857143,25.3,6.485714286,30.6,21.1,0,3,4.6,0.1065817,-6.303068282,-13.061004
sj,2006,10,0,3/12/06,-0.01313333,0.018275,0.1773,0.1503,0,297.9885714,298.1428571,293.07,300.8,295.4,7.5,74.28,0,14.49714286,3.428571429,25.52857143,6.842857143,30.6,21.1,3.3,3,5.4,0.33274167,-6.271768949,-12.95323524
sj,2006,11,2,3/19/06,0.0109,-0.01436,0.1671,0.1572143,16.74,297.2614286,297.3928571,292.1314286,300.3,295.4,19.63,73.21,16.74,13.7,2.614285714,25.51428571,6.185714286,29.4,21.7,2.2,3,4.9,0.3208543,-6.391489545,-12.63661426
sj,2006,14,1,4/9/06,0.0455,0.07005,0.08821429,0.0959,174.04,298.24,298.55,294.4185714,301.2,296.2,36.3,79.60285714,174.04,15.79428571,3.185714286,25.42857143,5.642857143,30.6,21.1,84.6,4,5,0.29966429,-9.350500643,-10.14573921
sj,2006,15,3,4/16/06,0.0165,0.01794,0.1163167,0.1032857,44.84,298.6728571,298.8142857,294.1728571,300.6,297,12.6,76.33285714,44.84,15.56571429,2.8,25.85714286,6.014285714,30.6,22.2,48.3,4,3.6,0.2540424,-6.623549051,-10.41448917
sj,2006,16,3,4/23/06,-0.012,-0.1001,0.1578167,0.1299714,60.86,298.5914286,298.8214286,294.4528571,301.1,296.8,28.63,78.02428571,60.86,15.86571429,3.1,26.68571429,6.128571429,30.6,22.8,5.4,4,4.3,0.1756881,-6.813673718,-10.47573724
sj,2006,17,3,4/30/06,0.0351,0.0351,0.1158857,0.08678571,103.35,298.8985714,299.1928571,294.4385714,302,296.6,26.99,76.60428571,103.35,15.83285714,3.271428571,26.31428571,6.114285714,30.6,22.8,75.2,4,5.4,0.27287141,-7.86102554,-9.367154572
sj,2006,18,7,5/7/06,0.0144,0.04355,0.1209,0.09565714,54.47,298.8728571,299.1928571,294.7271429,302.2,296.5,29.05,78.09857143,54.47,16.12428571,3.385714286,26.5,6.014285714,31.1,22.2,66.1,5,5.7,0.27450714,-6.925180661,-9.665987449
sj,2006,20,5,5/21/06,0.0802,0.04546667,0.2060857,0.1872143,103.95,299.1714286,299.3071429,296.2957143,301.9,297.2,90.4,84.31,103.95,17.73428571,2.785714286,27.81428571,7.242857143,33.3,23.3,15.6,5,4.7,0.51896667,-7.949005238,-10.07724971
sj,2006,22,5,6/4/06,0.0582,0.033525,0.1129667,0.1009571,64.92,300.57,300.7714286,295.9128571,302.8,298.6,6.19,75.81142857,64.92,17.29,3,28.58571429,7.142857143,33.9,24.4,22.1,6,4.2,0.3056488,-6.198173706,-9.35171479
sj,2006,23,5,6/11/06,0.0144,0.0144,0.10458,0.1338286,19.93,300.7685714,300.9071429,296.0528571,303.2,298.6,7.3,75.6,19.93,17.46428571,3.042857143,28.91428571,8.342857143,34.4,24.4,1.3,6,4.6,0.2672086,-4.737090917,-9.262944717
sj,2006,24,6,6/18/06,-0.01003333,-0.0572,0.1517,0.1498833,7.56,301.0214286,301.1428571,296.3614286,303.3,299.6,12.4,75.92,7.56,17.78428571,2.742857143,28.94285714,7.671428571,34.4,23.3,34,6,3.7,0.23434997,-4.70573442,-9.06228057
sj,2006,25,6,6/25/06,0.0255,0.04276667,0.1070429,0.1105571,19.95,300.4785714,300.5357143,296.6428571,302.4,298.7,39.52,79.69571429,19.95,18.09142857,2.814285714,28.07142857,6.757142857,33.3,23.9,25.5,6,3.7,0.28586667,-4.860632213,-8.742559787
sj,2006,26,4,7/2/06,0.1035,0.1977,0.1338714,0.1229429,111.15,300.5042857,300.6357143,297.1614286,303,299,38.37,82.16,111.15,18.67142857,2.242857143,27.87142857,6.814285714,33.3,22.8,58.2,7,4,0.5580143,-7.353636996,-8.174567052
sj,2006,27,4,7/9/06,0.063875,0.05485,0.1770333,0.1333333,52.63,300.5842857,300.6071429,296.5185714,302.4,298.8,35.3,78.60428571,52.63,17.91571429,2.614285714,27.94285714,6.842857143,32.2,22.8,26.7,7,3.6,0.4290916,-5.261083266,-8.050398985
sj,2006,28,8,7/16/06,0.0193,0.06923333,0.1232714,0.1058286,56.73,300.2628571,300.4285714,296.78,303,298.4,64.68,81.47714286,56.73,18.21571429,2.685714286,27.84285714,6.514285714,32.8,22.8,51.6,7,4.6,0.31763333,-5.712799765,-7.512038791
sj,2006,29,14,7/23/06,0.04735,0.02816667,0.1966857,0.1615429,16.61,300.2442857,300.2214286,296.5871429,302.3,298.3,40.4,80.53857143,16.61,18.01142857,2.557142857,27.48571429,6.471428571,31.7,22.8,36.8,7,4,0.43374527,-4.611547191,-8.288914701
sj,2006,30,12,7/30/06,-0.05556667,-0.10605,0.1034143,0.1018,29.74,300.7942857,300.95,296.7628571,302.8,298.6,19.1,78.77285714,29.74,18.20714286,2.671428571,28.6,6.657142857,33.9,23.9,13.3,7,4.2,0.04359763,-4.330635563,-8.088831604
sj,2006,31,16,8/6/06,-0.1145,0.09955,0.1523286,0.1531286,93.78,300.4,300.4714286,296.9585714,302.7,298.4,72.24,81.64571429,93.78,18.42714286,2.8,27.82857143,6.271428571,32.2,22.8,100,8,4.3,0.2905072,-6.654763013,-6.823512624
sj,2006,32,10,8/13/06,0.00174,0.0136,0.1457429,0.1309857,63.83,300.2085714,300.3714286,296.57,303.1,297.9,171.58,80.65428571,63.83,18.00714286,2.857142857,27.44285714,5.4,31.1,23.9,40.9,8,5.2,0.2920686,-6.438022473,-6.473088635
sj,2006,34,18,8/27/06,0.06405,0.00345,0.1773,0.1789833,70.61,300.8214286,300.9642857,297.0014286,303.1,299,39.5,79.81428571,70.61,18.50714286,2.757142857,27.98571429,6.771428571,32.2,23.9,30.7,8,4.1,0.4237833,-4.540953484,-6.639310529
sj,2006,35,15,9/3/06,0.07515,0.079825,0.1567,0.1232,51.48,301.0685714,301.2214286,297.13,303.2,299.1,22.2,79.15428571,51.48,18.63285714,2.471428571,28.12857143,5.571428571,31.7,23.3,33.8,9,4.1,0.434875,-4.217536059,-6.878637146
sj,2006,36,23,9/10/06,0.01235,-0.02706667,0.1379857,0.1328,24.11,301.0714286,301.1571429,296.8814286,303.1,298.8,15.5,78.12428571,24.11,18.40142857,3,28.54285714,6.342857143,32.2,24.4,9.8,9,4.3,0.25606903,-3.505914998,-7.350111369
sj,2006,37,17,9/17/06,0.026125,-0.0535,0.1424143,0.1815,67.31,301.0985714,301.3642857,296.8614286,304.2,298.8,27.2,77.93,67.31,18.38285714,3.5,28.52857143,7.2,33.3,23.9,25.3,9,5.4,0.2965393,-4.060880194,-6.394502556
sj,2006,38,33,9/24/06,-0.0556,-0.0162,0.1977,0.1719286,27.18,301.4185714,301.5642857,296.7214286,303.6,299.2,9.6,75.86142857,27.18,18.21,3.414285714,28.82857143,6.8,33.3,23.9,2.3,9,4.4,0.2978286,-3.120351402,-7.040015207
sj,2006,39,15,10/1/06,-0.0265,-0.03535,0.1945429,0.1676,27.63,301.3442857,301.5357143,296.8985714,304.2,299,18.86,76.95285714,27.63,18.39857143,3.614285714,28.95714286,6.285714286,32.8,25,6.2,10,5.2,0.3002929,-3.047041975,-6.84936742
sj,2006,41,11,10/15/06,0.06305,-0.1497,0.2367333,0.2508833,44.38,301.3971429,301.4285714,296.7642857,303.2,299.2,20.4,76.00714286,44.38,18.26285714,2.542857143,28.7,7.214285714,33.3,23.9,28,10,4,0.4009666,-3.058431257,-6.262864072
sj,2006,42,14,10/22/06,0.12335,0.1152,0.07027143,0.05842857,64.15,300.7557143,300.7714286,296.8442857,302.9,298.6,37,79.41428571,64.15,18.39428571,3.028571429,28.35714286,7.528571429,33.3,23.9,140.8,10,4.3,0.36725,-4.945214568,-3.814497601
sj,2006,43,17,10/29/06,0.04593333,-0.0364,0.1736714,0.12805,95.43,300.6828571,300.8285714,296.8771429,302.9,299,27.2,79.93,95.43,18.46,3.085714286,28.11428571,7.014285714,32.8,23.3,65.8,10,3.9,0.31125473,-4.091569237,-4.988003612
sj,2006,45,20,11/12/06,-0.2761,-0.0331,0.2153167,0.1843571,6.61,300.88,300.9928571,296.1642857,302.8,299.2,8.2,75.56857143,6.61,17.61714286,2.585714286,27.98571429,6.128571429,31.7,24.4,18,11,3.6,0.0904738,-1.191233051,-5.266627572
sj,2006,46,12,11/19/06,-0.1686,-0.4561,0.1658143,0.1308143,21.29,300.4128571,300.5642857,295.0628571,302.8,298.5,13.2,72.68428571,21.29,16.46428571,2.471428571,27.18571429,6.628571429,31.7,23.3,18.5,11,4.3,-0.3280714,-1.430029072,-5.271505001
sj,2006,47,21,11/26/06,0.0947,-0.01176667,0.1773286,0.1929,57.01,299.3285714,299.4857143,294.6557143,302.4,296.5,26.82,75.6,57.01,16.08,3.257142857,27.04285714,7.157142857,32.8,22.8,0.8,11,5.9,0.45316193,-2.382551393,-5.548371325
sj,2006,49,19,12/10/06,0.0516,-0.05264,0.2320286,0.09608571,25.02,299.4957143,299.4642857,294.5742857,300.8,297.5,42.55,74.43142857,25.02,15.97,2.014285714,25.94285714,5.771428571,29.4,22.2,68,12,3.3,0.32707431,-1.369972974,-4.693056117
sj,2006,50,10,12/17/06,-0.04176667,0.025325,0.1784571,0.1963143,0,299.63,299.7357143,295.5914286,301.3,298.2,18.4,78.63857143,0,16.98714286,2.1,26.52857143,5.942857143,30,22.8,6.9,12,3.1,0.35832973,-0.452469961,-4.540833789
sj,2006,51,13,12/24/06,-0.0548,0.0318,0.10776,0.1255167,0,299.3028571,299.4714286,294.5514286,300.8,297.7,14.5,75.24,0,15.91714286,1.971428571,25.92857143,6.171428571,30,22.2,26.9,12,3.1,0.2102767,-0.42072188,-4.442191397
sj,2007,1,10,1/1/07,0.2643,0.05124,0.1484429,0.1446,0,298.6671429,298.8928571,294.2328571,300.2,297.6,12.4,76.52857143,0,15.59571429,1.871428571,25.35714286,4.985714286,28.3,21.7,21.7,1,2.6,0.6085829,0.192863641,-3.865031308
sj,2007,3,21,1/15/07,-0.0192,-0.0043,0.0963,0.06577143,63.41,298.2171429,298.3214286,294.0157143,300.6,295.9,60.49,77.64714286,63.41,15.36857143,3.042857143,24.97142857,6.185714286,28.3,20.6,21.4,1,4.7,0.13857143,-1.348095758,-2.84273526
sj,2007,4,11,1/22/07,0.1288333,0.1152,0.2486833,0.2523286,0,298.2042857,298.3285714,293.2142857,299.5,296.6,9.33,73.80428571,0,14.61428571,1.971428571,25,5.714285714,28.3,21.1,16.8,1,2.9,0.7450452,0.426664626,-3.54282457
sj,2007,6,14,2/5/07,-0.2156,0.0658,0.2048429,0.2347,0,298.5485714,298.7928571,293.7385714,300.4,296.7,0.6,74.8,0,15.10285714,2.5,25.6,7.057142857,30,21.1,3.3,2,3.7,0.2897429,0.681691095,-3.297189655
sj,2007,7,14,2/12/07,-0.0752,-0.07194,0.2439429,0.1923143,0,298.4442857,298.5857143,293.8271429,301.4,295.8,1.2,75.75428571,0,15.18428571,3.457142857,26.15714286,7.6,32.2,21.1,0.3,2,5.6,0.2891172,0.778352548,-3.158720224
sj,2007,8,15,2/19/07,0.2121,0.1016,0.1901429,0.1567857,0,298.71,298.8928571,293.69,301.2,295.7,6.73,73.93285714,0,15.09142857,3.442857143,26.41428571,8.485714286,31.1,21.7,1.5,2,5.5,0.6606286,0.824089091,-3.019887913
sj,2007,10,16,3/5/07,0.0543,-0.0189,0.1837,0.1208571,0,299.1142857,299.25,294.3285714,301.5,296.9,3.7,75.01428571,0,15.69714286,3.071428571,26.55714286,7.671428571,32.2,22.2,8.4,3,4.6,0.3399571,0.954370457,-2.765888924
sj,2007,11,12,3/12/07,0.0373,0.0018,0.1647571,0.1754857,0,299.0157143,299.3357143,294.02,301,296.6,1.5,74.02571429,0,15.38285714,2.985714286,26.71428571,8.042857143,31.7,21.7,0.3,3,4.4,0.3793428,1.065210592,-2.605297811
sj,2007,12,20,3/19/07,0.0117,0.01655,0.1626714,0.1492,9.12,298.4528571,298.6571429,293.77,301.8,296.8,5.1,75.43857143,9.12,15.16714286,2.628571429,26.85714286,7.542857143,32.8,22.2,0.5,3,5,0.3401214,1.038644999,-2.39698937
sj,2007,13,8,3/26/07,0.02285,0.035575,0.0701,0.08295714,33.72,298.7557143,298.85,294.3757143,300.9,297.1,25.2,76.78428571,33.72,15.74142857,2.528571429,27.12857143,7.8,33.3,22.8,7.6,3,3.8,0.21148214,0.662419773,-2.01071717
sj,2007,14,3,4/2/07,0.01886667,0.03325,0.1870571,0.1638429,90.68,297.7771429,297.8642857,293.27,299.9,296.5,36.3,76.21428571,90.68,14.77285714,2.071428571,25.6,6.014285714,30,21.7,40.2,4,3.4,0.40301667,-0.964062847,-0.551641121
sj,2007,15,13,4/9/07,-0.0743,0.0033,0.2062167,0.2322286,13.09,298.5528571,298.6928571,293.3842857,301.2,295.9,1.2,73.30142857,13.09,14.90857143,3.071428571,26.38571429,7.628571429,32.8,20.6,3.3,4,5.3,0.3674453,1.20787733,-1.868815831
sj,2007,16,4,4/16/07,0.0689,0.04426667,0.1083571,0.08502857,0,299.3357143,299.5571429,294.5071429,301.7,297.6,2.22,74.83285714,0,15.85428571,3,27.72857143,8.014285714,33.3,22.8,1.8,4,4.1,0.30655234,1.366471048,-1.735329176
sj,2007,17,1,4/23/07,0.0216,0.02055,0.09744286,0.0642,69.7,299.0228571,299.25,295.4914286,302.8,296.9,63.1,81.11285714,69.7,16.90714286,3.357142857,26.87142857,7.428571429,34.4,21.7,163.1,4,5.9,0.20379286,-2.323897317,0.122163195
sj,2007,18,10,4/30/07,0.0392,0.01195,0.1393857,0.1175571,93.03,298.7757143,298.8785714,295.4685714,301,296.6,63.81,82.08428571,93.03,16.81714286,2.214285714,26.21428571,5.471428571,30,22.2,79.8,4,4.4,0.3080928,-1.370257938,0.019911885
sj,2007,19,8,5/7/07,-0.06205,-0.02765,0.1429286,0.1718429,9.83,299.4671429,299.5142857,295.54,301.8,297.6,40.3,79.19428571,9.83,16.94714286,2.771428571,27.32857143,6.771428571,31.7,23.3,20.5,5,4.2,0.2250715,1.414364016,-0.738943245
sj,2007,20,13,5/14/07,0.0019,0.01205,0.2544143,0.2370857,6.8,300.66,300.8428571,296.1757143,303.1,298.8,8.4,76.76,6.8,17.60857143,3.171428571,29,7.671428571,33.3,24.4,0.3,5,4.3,0.50545,1.563289287,-0.643728477
sj,2007,21,10,5/21/07,0.05825,0.0211,0.06742857,0.07848571,6.2,300.6928571,300.85,295.6142857,302.7,298.7,2.2,73.98142857,6.2,17.00571429,3.071428571,28.75714286,8.028571429,33.3,23.9,0.5,5,4,0.22526428,1.633491948,-0.339031929
sj,2007,23,18,6/4/07,-0.0118,-0.0616,0.1468429,0.1657286,85.81,300.9614286,301.1714286,296.1071429,303.3,298.9,17.74,74.96285714,85.81,17.50714286,3.428571429,29.2,7.4,33.9,23.3,33.3,6,4.4,0.2391715,-0.255488184,0.993334578
sj,2007,24,21,6/11/07,-0.0054,-0.02493333,0.1035571,0.08591429,62.42,300.55,300.5642857,295.9757143,302.9,298.4,25.3,76.16285714,62.42,17.37,2.385714286,28.54285714,7.214285714,34.4,23.9,47.6,6,4.5,0.15913806,0.039855992,1.223679152
sj,2007,25,34,6/18/07,0.1058,0.04328,0.1976143,0.2087,15.76,301.1457143,301.3714286,296.0857143,303.6,298.9,4.2,74.16,15.76,17.48857143,2.971428571,29.01428571,7.5,33.9,24.4,4.3,6,4.7,0.5553943,1.751167356,0.916237744
sj,2007,26,25,6/25/07,0.2484,0.11865,0.2273429,0.1632,46.08,301.0971429,301.3071429,296.54,303.7,299.3,9.7,76.32857143,46.08,17.94714286,2.671428571,29.27142857,6.542857143,33.9,25,1.5,6,4.4,0.7575929,1.190577993,1.227337627
sj,2007,27,34,7/2/07,0.0501,0.005633333,0.22295,0.1635714,19.09,301.0157143,301.1071429,296.1557143,303.2,299.1,20.5,74.92142857,19.09,17.51285714,3.1,28.84285714,6.671428571,33.3,24.4,17.3,7,4.1,0.442254733,1.694553087,1.441634004
sj,2007,29,40,7/16/07,0.0826,0.0875,0.1183571,0.0914,40.7,300.9471429,301.0857143,296.1328571,303.2,298.8,22.32,75.14285714,40.7,17.50571429,2.914285714,28.57142857,6.757142857,33.3,24.4,21.3,7,4.4,0.3798571,1.351956476,2.024754181
sj,2007,30,42,7/23/07,-0.00695,0.0335,0.1045571,0.1148571,85.11,300.4957143,300.5428571,296.8728571,302.9,298.4,40.34,80.80857143,85.11,18.35142857,2.857142857,28.57142857,6.271428571,33.3,25,69.8,7,4.5,0.2459642,-0.324830177,2.059473627
sj,2007,31,36,7/30/07,0.0746,0.1004,0.2338667,0.2433714,1.02,301.0814286,301.1714286,296.0628571,303.1,299.1,8.3,74.26428571,1.02,17.46714286,2.828571429,28.62857143,6.142857143,32.8,24.4,14.5,7,4,0.6522381,1.985203172,1.946535138
sj,2007,32,72,8/6/07,0.0156,0.03105,0.1343143,0.1158571,37.75,301.17,301.2571429,296.9157143,303,299,21.41,77.76571429,37.75,18.40714286,2.571428571,28.61428571,5.814285714,31.7,24.4,6.4,8,4,0.2968214,1.95446453,3.075235417
sj,2007,34,76,8/20/07,0.0331,0.0927,0.2873286,0.2724857,34.47,300.9114286,301.0642857,296.8014286,302.9,298.9,56.82,78.46142857,34.47,18.30571429,2.785714286,28.45714286,6.742857143,33.9,23.9,35.3,8,4,0.6856143,1.919204531,3.494178628
sj,2007,35,92,8/27/07,0.0821,0.06376667,0.1511429,0.1315429,62.56,300.8285714,300.9785714,296.5328571,303.7,299,30.89,77.56428571,62.56,18,2.7,28.38571429,6.928571429,33.9,23.9,20.1,8,4.7,0.42855247,2.065777291,3.969800911
sj,2007,38,106,9/17/07,-0.01345,0.0749,0.1525714,0.1319286,70.39,301.2171429,301.3071429,296.5614286,303.1,298.9,26.14,75.97,70.39,18.03714286,2.814285714,28.3,6.285714286,32.8,24.4,26.9,9,4.2,0.34595,2.192889565,4.357206561
sj,2007,39,101,9/24/07,-0.0307,-0.00294,0.1527286,0.1446286,94.37,301.0528571,301.1785714,296.51,303.5,299,16.15,76.40571429,94.37,17.98142857,3.585714286,28.17142857,6.028571429,32.2,24.4,21.3,9,4.5,0.2637172,2.251844046,4.463997064
sj,2007,40,170,10/1/07,0.096,0.02476667,0.1853,0.1177286,74.5,301.0228571,301.0285714,296.6428571,303.5,299.1,17.6,77.19,74.5,18.11857143,2.685714286,27.98571429,7.242857143,32.8,22.2,86.6,10,4.4,0.42379527,2.513647071,4.620785596
sj,2007,41,135,10/8/07,0.009,0.104,0.1181286,0.1263429,108.26,300.79,300.9428571,296.8357143,302.9,299.3,21.98,79.17857143,108.26,18.37571429,3,28.12857143,6.914285714,33.3,23.9,14.5,10,3.6,0.3574715,2.400568902,4.568086457
sj,2007,42,106,10/15/07,0.021,0.1326667,0.2459429,0.1897571,17.56,301.4928571,301.6357143,296.3542857,303.6,299.4,8.3,73.86714286,17.56,17.84571429,3.185714286,29.1,7.542857143,33.9,24.4,10.2,10,4.2,0.5893667,1.967123035,5.279096763
sj,2007,44,48,10/29/07,0.1243,0.0543,0.1568143,0.1235286,137.55,299.4585714,299.5428571,296.02,302.1,297.7,174.64,81.59428571,137.55,17.50285714,2.6,26.2,5.4,30.6,22.2,89.2,10,4.4,0.4589429,-1.637176615,5.543629786
sj,2007,45,48,11/5/07,-0.2517,-0.0486,0.2051714,0.1728833,15.25,300.6042857,300.6857143,295.8385714,302.6,298.2,10.3,75.35,15.25,17.29571429,2.257142857,27.44285714,6.857142857,32.2,22.8,4.1,11,4.4,0.0777547,1.217231127,6.493036676
sj,2007,46,26,11/12/07,-0.0589,-0.06255,0.2057429,0.2025429,42,299.9342857,300.1857143,295.6385714,303.1,297.5,21.4,77.48142857,42,17.08285714,3.542857143,26.81428571,6.685714286,31.1,22.8,65.7,11,5.6,0.2868358,0.417192709,6.298439568
sj,2007,48,29,11/26/07,-0.0595,-0.04166667,0.09091667,0.1290857,15.95,299.09,299.1928571,293.3514286,300.7,297.3,9.78,70.72714286,15.95,14.76857143,2.071428571,25.44285714,5.385714286,28.9,22.2,36.4,11,3.4,0.1188357,0.751570952,7.125180104
sj,2007,50,12,12/10/07,-0.13305,-0.04555,0.15144,0.1431714,31.3,298.9,298.9714286,294.7742857,300.9,297,66.72,78.01571429,31.3,16.13,2.485714286,25.77142857,5.085714286,28.9,22.2,30.2,12,3.9,0.1160114,0.201464047,6.809933651
sj,2007,52,17,12/24/07,0.0148,0.0163,0.2072667,0.1445778,0,298.6028571,298.75,293.9285714,300.8,295.5,2.36,75.44857143,0,15.31857143,2.985714286,25.08571429,6.242857143,28.3,21.1,16.8,12,5.3,0.3829445,0.579397776,8.108368215
sj,2008,1,15,1/1/08,6.00E-04,-0.3096,0.2398143,0.1955571,0,298.0385714,298.1214286,293.5142857,299.9,296.6,27.99,76.14857143,0,14.91142857,1.842857143,25.4,5.3,29.4,22.2,55.5,1,3.3,0.1263714,0.317652081,8.389214051
sj,2008,4,10,1/22/08,-0.0268,-0.2153,0.1126143,0.1602143,81.22,297.9685714,298.1285714,293.6357143,299.5,296.4,27.16,77.16714286,81.22,15.06571429,2,24.52857143,4.585714286,27.8,21.1,83.1,1,3.1,0.0307286,-2.002483189,7.410751948
sj,2008,6,2,2/5/08,-0.1117,-0.0032,0.2328429,0.2711714,0,297.2371429,297.2785714,291.5371429,299.3,295.4,19.7,70.64285714,0,13.22571429,2.071428571,24.21428571,5.157142857,27.2,21.1,35.9,2,3.9,0.3891143,0.097801067,9.008265617
sj,2008,7,6,2/12/08,0.072,-0.0631,0.1502,0.1492714,0,297.8385714,297.9071429,292.9414286,299.3,296.5,10.17,74.22857143,0,14.36714286,2.157142857,24.8,6.242857143,28.3,21.1,6.4,2,2.8,0.3083714,0.057869153,9.213617581
sj,2008,8,8,2/19/08,-0.13865,-0.09506667,0.2460571,0.2281286,0,297.9071429,298.0571429,293.1342857,299.6,296.4,8.3,74.78571429,0,14.53857143,1.885714286,24.9,5.785714286,28.3,21.7,13.3,2,3.2,0.24046903,0.011636343,9.27306997
sj,2008,10,1,3/4/08,-0.0889,-0.09003333,0.2232429,0.1541857,0,297.8785714,298.0071429,293.0528571,299.9,295.5,6.5,74.68142857,0,14.47428571,2.614285714,25.11428571,6.114285714,29.4,21.1,13,3,4.4,0.19849527,-0.117750095,9.495521985
sj,2008,11,2,3/11/08,-0.3214,-0.1412,0.1106429,0.1410143,0,297.5957143,297.6428571,292.1971429,299.5,296.1,9.38,71.93428571,0,13.72142857,2.085714286,25.32857143,5.814285714,28.9,22.2,4.4,3,3.4,-0.2109428,-0.162992133,9.597461006
sj,2008,12,3,3/18/08,0.0449,0.02445,0.1016286,0.088,0,297.4042857,297.4357143,292.2057143,299.8,294.9,0.9,72.91571429,0,13.73714286,3.871428571,25.2,7.042857143,30,20.6,0.5,3,4.9,0.2589786,-0.190962912,9.694211455
